ELECTION,ELECTION,ELECTION,OFFICE TYPE,OFFICE,US CONGRESS,STATE SENATE,STATE ASSEMBLY,COURT OF APPEALS,COUNTY,COUNTY,MUNICIPALITY,MUNICIPALITY,MUNICIPALITY,HINDI,ORDER,REPORTING UNIT,Joan F. Kessler,Scattering ,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",6,9,27,2,36,Manitowoc,Town,32,Schleswig,36032,18,Ward 1,9,11,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",6,9,27,2,36,Manitowoc,Town,32,Schleswig,36032,19,Wards 2 & 3,34,78,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",6,1,2,2,36,Manitowoc,Town,34,Two Creeks,36034,2,,37,43,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",6,1,2,2,36,Manitowoc,Town,36,Two Rivers,36036,18,Ward 1,3,7,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",6,1,2,2,36,Manitowoc,Town,36,Two Rivers,36036,19,Wards 2 & 4,119,91,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",6,1,2,2,36,Manitowoc,Town,36,Two Rivers,36036,20,Ward 3,20,9,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",6,9,25,2,36,Manitowoc,Village,112,Cleveland,36112,2,Wards 1 & 2,75,118,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",6,1,2,2,36,Manitowoc,Village,126,Francis Creek,36126,2,,42,54,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",6,1,2,2,36,Manitowoc,Village,132,Kellnersville,36132,2,,30,29,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",6,1,2,2,36,Manitowoc,Village,147,Maribel,36147,2,,19,13,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",6,1,2,2,36,Manitowoc,Village,151,Mishicot,36151,2,Wards 1 & 2,95,83,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",6,9,25,2,36,Manitowoc,Village,176,Reedsville,36176,2,Wards 1 & 2,118,141,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",6,9,25,2,36,Manitowoc,Village,181,St Nazianz,36181,2,,59,67,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",6,9,25,2,36,Manitowoc,Village,186,Valders,36186,2,,125,101,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",6,9,25,2,36,Manitowoc,Village,191,Whitelaw,36191,2,,83,67,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",6,9,27,2,36,Manitowoc,City,241,Kiel,36241,2,Wards 1 - 6,73,109,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",6,9,25,2,36,Manitowoc,City,251,Manitowoc,36251,124,Wards 1 & 2,248,182,2
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",6,9,25,2,36,Manitowoc,City,251,Manitowoc,36251,125,Wards 3 & 4,254,212,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",6,9,25,2,36,Manitowoc,City,251,Manitowoc,36251,126,Wards 5 & 6,200,150,3
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",6,9,25,2,36,Manitowoc,City,251,Manitowoc,36251,127,Wards 7 & 8,103,91,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",6,9,25,2,36,Manitowoc,City,251,Manitowoc,36251,128,Wards 9 & 10,299,218,2
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",6,9,25,2,36,Manitowoc,City,251,Manitowoc,36251,129,Wards 11 & 12,364,272,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",6,9,25,2,36,Manitowoc,City,251,Manitowoc,36251,130,Wards 13 & 14,301,177,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",6,9,25,2,36,Manitowoc,City,251,Manitowoc,36251,131,Wards 15 & 16,406,280,2
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",6,9,25,2,36,Manitowoc,City,251,Manitowoc,36251,132,Wards 17 & 18,207,195,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",6,9,25,2,36,Manitowoc,City,251,Manitowoc,36251,133,Wards 19 & 20,413,308,2
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",6,9,25,2,36,Manitowoc,City,251,Manitowoc,36251,134,"Wards 21, 35 & 40",0,0,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",6,9,25,2,36,Manitowoc,City,251,Manitowoc,36251,135,"Wards 22, 24 - 26, 28 - 30, 32, 34, 36, 38 & 39",10,9,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",6,9,25,2,36,Manitowoc,City,251,Manitowoc,36251,136,"Wards 23, 27 & 37",0,0,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",6,9,25,2,36,Manitowoc,City,251,Manitowoc,36251,137,Wards 31 & 33,4,5,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",6,1,2,2,36,Manitowoc,City,286,Two Rivers,36286,29,Wards 1 - 3,214,167,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",6,1,2,2,36,Manitowoc,City,286,Two Rivers,36286,33,"Wards 4, 5 & 11",223,212,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",6,1,2,2,36,Manitowoc,City,286,Two Rivers,36286,35,Wards 6 & 7,134,135,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",6,1,2,2,36,Manitowoc,City,286,Two Rivers,36286,36,Wards 8 & 9,130,108,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",6,1,2,2,36,Manitowoc,City,286,Two Rivers,36286,37,Ward 10,0,0,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",5,20,59,2,46,Ozaukee,Town,2,Belgium,46002,2,Wards 1 - 3,61,44,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",5,20,60,2,46,Ozaukee,Town,4,Cedarburg,46004,9,"Wards 1, 2 & 10",95,75,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",5,20,60,2,46,Ozaukee,Town,4,Cedarburg,46004,10,Wards 3 & 4,91,72,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",5,20,60,2,46,Ozaukee,Town,4,Cedarburg,46004,11,Wards 5 & 6,116,113,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",5,20,60,2,46,Ozaukee,Town,4,Cedarburg,46004,12,Wards 7 - 9,191,140,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",5,20,59,2,46,Ozaukee,Town,6,Fredonia,46006,2,Wards 1 - 3,79,78,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",5,20,60,2,46,Ozaukee,Town,8,Grafton,46008,3,"Wards 1, 2 & 6",126,88,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",5,20,60,2,46,Ozaukee,Town,8,Grafton,46008,4,Wards 3 - 5 & 7,96,76,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",5,20,60,2,46,Ozaukee,Town,12,Port Washington,46012,2,Wards 1 & 2,47,24,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",5,20,59,2,46,Ozaukee,Town,14,Saukville,46014,2,Wards 1 - 5,84,81,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",5,8,23,2,46,Ozaukee,Village,105,Bayside,46105,2,Ward 6,5,2,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",5,20,59,2,46,Ozaukee,Village,106,Belgium,46106,2,Wards 1 & 2,134,106,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",5,20,59,2,46,Ozaukee,Village,126,Fredonia,46126,3,Wards 1 - 3,110,85,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",5,20,60,2,46,Ozaukee,Village,131,Grafton,46131,11,"Wards 1, 2 & 16",156,104,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",5,20,60,2,46,Ozaukee,Village,131,Grafton,46131,14,Wards 3 & 4,209,125,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",5,20,60,2,46,Ozaukee,Village,131,Grafton,46131,15,Wards 5 & 6,240,142,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",5,20,60,2,46,Ozaukee,Village,131,Grafton,46131,17,Wards 7 & 8,183,108,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",5,20,60,2,46,Ozaukee,Village,131,Grafton,46131,18,"Wards 9 - 11, 14 & 15",178,116,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",5,20,60,2,46,Ozaukee,Village,131,Grafton,46131,19,Wards 12 & 13,223,140,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",5,20,60,2,46,Ozaukee,Village,161,Newburg,46161,2,Ward 3,2,4,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",5,20,60,2,46,Ozaukee,Village,181,Saukville,46181,7,"Wards 1, 6 & 7",69,65,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",5,20,60,2,46,Ozaukee,Village,181,Saukville,46181,8,Wards 2 - 5 & 8,56,57,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",5,8,23,2,46,Ozaukee,Village,186,Thiensville,46186,4,Wards 1 & 2,60,54,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",5,8,23,2,46,Ozaukee,Village,186,Thiensville,46186,5,Wards 3 & 4,39,38,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",5,20,60,2,46,Ozaukee,City,211,Cedarburg,46211,17,"Wards 1, 2 & 15",123,72,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",5,20,60,2,46,Ozaukee,City,211,Cedarburg,46211,18,"Wards 3, 4 & 16",98,75,2
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",5,20,60,2,46,Ozaukee,City,211,Cedarburg,46211,19,Wards 5 & 6,114,93,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",5,20,60,2,46,Ozaukee,City,211,Cedarburg,46211,20,"Wards 7, 8, 17 & 22",45,34,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",5,20,60,2,46,Ozaukee,City,211,Cedarburg,46211,21,Wards 9 & 10,112,83,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",5,20,60,2,46,Ozaukee,City,211,Cedarburg,46211,22,"Wards 11, 12 & 18",112,62,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",5,20,60,2,46,Ozaukee,City,211,Cedarburg,46211,23,"Wards 13, 14, 19 - 21",110,97,2
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",5,8,23,2,46,Ozaukee,City,255,Mequon,46255,18,"Wards 1, 2, 6 & 20",120,77,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",5,8,23,2,46,Ozaukee,City,255,Mequon,46255,19,Wards 3 - 5,112,61,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",5,8,23,2,46,Ozaukee,City,255,Mequon,46255,20,Ward 7,50,34,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",5,8,23,2,46,Ozaukee,City,255,Mequon,46255,21,"Wards 8, 9, 18 & 21",115,91,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",5,8,23,2,46,Ozaukee,City,255,Mequon,46255,22,Wards 10 & 11,82,58,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",5,8,23,2,46,Ozaukee,City,255,Mequon,46255,23,Wards 12 & 13,78,54,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",5,8,23,2,46,Ozaukee,City,255,Mequon,46255,24,Wards 14 & 15,104,52,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",5,8,23,2,46,Ozaukee,City,255,Mequon,46255,25,"Wards 16, 17 & 19",67,43,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",5,20,60,2,46,Ozaukee,City,271,Port Washington,46271,11,Ward 1,32,17,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",5,20,60,2,46,Ozaukee,City,271,Port Washington,46271,12,Wards 2 & 3,31,24,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",5,20,60,2,46,Ozaukee,City,271,Port Washington,46271,13,Wards 4 & 5,29,15,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",5,20,60,2,46,Ozaukee,City,271,Port Washington,46271,14,Ward 6,23,8,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",5,20,60,2,46,Ozaukee,City,271,Port Washington,46271,15,Wards 7 & 8,38,24,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",5,20,60,2,46,Ozaukee,City,271,Port Washington,46271,16,Wards 9 & 10,50,28,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",5,20,60,2,46,Ozaukee,City,271,Port Washington,46271,17,Ward 11,43,19,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",1,22,66,2,52,Racine,Town,2,Burlington,52002,5,Wards 1 - 8,220,158,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",1,22,66,2,52,Racine,Town,2,Burlington,52002,6,Wards 9 - 12,121,112,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",1,21,63,2,52,Racine,Town,6,Dover,52006,2,Wards 1 - 8,148,154,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",1,21,63,2,52,Racine,Town,10,Norway,52010,3,Wards 1 - 11,284,290,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",1,21,63,2,52,Racine,Town,12,Raymond,52012,2,Wards 1 - 5,164,257,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",1,28,83,2,52,Racine,Town,16,Waterford,52016,2,Wards 1 - 10,230,248,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",1,21,63,2,52,Racine,Town,18,Yorkville,52018,2,Wards 1 - 5,77,94,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",1,21,63,2,52,Racine,Village,104,Caledonia,52104,1,Wards 1 - 3,206,199,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",1,21,63,2,52,Racine,Village,104,Caledonia,52104,2,"Wards 4, 20 & 21",163,148,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",1,21,63,2,52,Racine,Village,104,Caledonia,52104,3,"Wards 5, 6 & 18",238,175,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",1,21,63,2,52,Racine,Village,104,Caledonia,52104,4,Wards 7 - 9 & 19,219,223,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",1,21,63,2,52,Racine,Village,104,Caledonia,52104,5,"Wards 10 - 12, 16 & 17",394,396,3
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",1,21,63,2,52,Racine,Village,104,Caledonia,52104,6,Wards 13 - 15,150,163,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",1,21,62,2,52,Racine,Village,121,Elmwood Park,52121,2,,35,35,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",1,21,62,2,52,Racine,Village,151,Mount Pleasant,52151,7,"Wards 1, 2 & 16",183,222,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",1,21,62,2,52,Racine,Village,151,Mount Pleasant,52151,10,Wards 3 - 7,289,307,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",1,21,63,2,52,Racine,Village,151,Mount Pleasant,52151,11,Wards 8 & 9,155,166,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",1,21,62,2,52,Racine,Village,151,Mount Pleasant,52151,12,Wards 10 - 12,232,241,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",1,21,62,2,52,Racine,Village,151,Mount Pleasant,52151,13,Wards 13 - 15,159,175,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",1,21,62,2,52,Racine,Village,151,Mount Pleasant,52151,14,"Wards 17, 18 & 20",174,192,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",1,21,61,2,52,Racine,Village,151,Mount Pleasant,52151,15,"Wards 19, 21 - 23",148,170,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",1,21,61,2,52,Racine,Village,161,North Bay,52161,2,,44,24,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",1,21,63,2,52,Racine,Village,176,Rochester,52176,3,Wards 1 - 7,279,207,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",1,21,62,2,52,Racine,Village,181,Sturtevant,52181,2,Wards 1 - 6,127,163,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",1,21,63,2,52,Racine,Village,186,Union Grove,52186,2,Wards 1 - 7,169,143,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",1,28,83,2,52,Racine,Village,191,Waterford,52191,2,Wards 1 - 7,250,187,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",1,21,61,2,52,Racine,Village,192,Wind Point,52192,2,Wards 1 - 3,223,170,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",1,22,66,2,52,Racine,City,206,Burlington,52206,7,Wards 1 - 8,165,131,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",1,22,66,2,52,Racine,City,206,Burlington,52206,8,Wards 9 - 16,341,246,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",1,21,61,2,52,Racine,City,276,Racine,52276,1,Ward 1,16,9,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",1,21,61,2,52,Racine,City,276,Racine,52276,2,Ward 2,38,43,2
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",1,21,61,2,52,Racine,City,276,Racine,52276,3,Ward 3,28,20,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",1,21,61,2,52,Racine,City,276,Racine,52276,4,Ward 4,52,42,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",1,21,61,2,52,Racine,City,276,Racine,52276,5,Ward 5,32,47,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",1,21,61,2,52,Racine,City,276,Racine,52276,6,Ward 6,152,149,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",1,21,61,2,52,Racine,City,276,Racine,52276,7,Ward 7,22,36,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",1,21,62,2,52,Racine,City,276,Racine,52276,8,Ward 8,41,49,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",1,21,61,2,52,Racine,City,276,Racine,52276,9,Ward 9,37,31,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",1,21,61,2,52,Racine,City,276,Racine,52276,10,Ward 10,48,39,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",1,21,61,2,52,Racine,City,276,Racine,52276,11,Ward 11,23,30,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",1,21,61,2,52,Racine,City,276,Racine,52276,12,Ward 12,48,28,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",1,21,61,2,52,Racine,City,276,Racine,52276,13,Ward 13,20,29,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",1,21,61,2,52,Racine,City,276,Racine,52276,14,Ward 14,132,106,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",1,21,61,2,52,Racine,City,276,Racine,52276,15,Ward 15,133,125,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",1,21,61,2,52,Racine,City,276,Racine,52276,16,Ward 16,106,86,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",1,21,61,2,52,Racine,City,276,Racine,52276,17,Ward 17,53,59,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",1,21,61,2,52,Racine,City,276,Racine,52276,18,Ward 18,135,82,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",1,21,61,2,52,Racine,City,276,Racine,52276,19,Ward 19,20,26,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",1,21,61,2,52,Racine,City,276,Racine,52276,20,Ward 20,14,19,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",1,21,62,2,52,Racine,City,276,Racine,52276,21,Ward 21,56,36,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",1,21,61,2,52,Racine,City,276,Racine,52276,22,Ward 22,111,84,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",1,21,62,2,52,Racine,City,276,Racine,52276,23,Ward 23,109,106,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",1,21,62,2,52,Racine,City,276,Racine,52276,24,Ward 24,91,84,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",1,21,62,2,52,Racine,City,276,Racine,52276,25,Ward 25,77,70,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",1,21,62,2,52,Racine,City,276,Racine,52276,26,Ward 26,51,55,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",1,21,61,2,52,Racine,City,276,Racine,52276,27,Ward 27,178,161,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",1,21,62,2,52,Racine,City,276,Racine,52276,28,Ward 28,127,116,2
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",1,21,62,2,52,Racine,City,276,Racine,52276,29,Ward 29,76,79,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",1,21,62,2,52,Racine,City,276,Racine,52276,30,Ward 30,51,55,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",1,21,62,2,52,Racine,City,276,Racine,52276,31,Ward 31,77,80,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",1,21,62,2,52,Racine,City,276,Racine,52276,32,Ward 32,45,52,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",1,21,61,2,52,Racine,City,276,Racine,52276,33,Ward 33,141,135,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",1,21,61,2,52,Racine,City,276,Racine,52276,34,Ward 34,253,172,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",6,9,27,2,60,Sheboygan,Town,2,Greenbush,60002,2,Wards 1 - 4,103,116,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",6,9,27,2,60,Sheboygan,Town,4,Herman,60004,2,Wards 1 - 3,24,31,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",6,20,59,2,60,Sheboygan,Town,6,Holland,60006,2,Wards 1 - 4,92,161,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",6,20,59,2,60,Sheboygan,Town,8,Lima,60008,2,Wards 1 - 4,88,124,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",6,20,59,2,60,Sheboygan,Town,10,Lyndon,60010,2,Wards 1 & 2,55,51,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",6,20,59,2,60,Sheboygan,Town,12,Mitchell,60012,2,Wards 1 & 2,18,42,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",6,9,27,2,60,Sheboygan,Town,14,Mosel,60014,2,,21,26,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",6,9,27,2,60,Sheboygan,Town,16,Plymouth,60016,2,Wards 1 - 4,77,86,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",6,9,27,2,60,Sheboygan,Town,18,Rhine,60018,2,Wards 1 - 3,117,140,2
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",6,9,27,2,60,Sheboygan,Town,20,Russell,60020,2,,18,10,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",6,20,59,2,60,Sheboygan,Town,22,Scott,60022,4,Wards 1 & 2,108,103,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",6,9,26,2,60,Sheboygan,Town,24,Sheboygan,60024,3,Wards 1 - 4,69,108,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",6,9,27,2,60,Sheboygan,Town,24,Sheboygan,60024,4,Wards 5 - 7,76,130,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",6,9,27,2,60,Sheboygan,Town,26,Sheboygan Falls,60026,4,Wards 1 & 2,47,85,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",6,20,59,2,60,Sheboygan,Town,28,Sherman,60028,2,Wards 1 & 2,43,32,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",6,20,59,2,60,Sheboygan,Town,30,Wilson,60030,2,Wards 1 - 4,69,156,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",6,20,59,2,60,Sheboygan,Village,101,Adell,60101,2,,16,15,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",6,20,59,2,60,Sheboygan,Village,111,Cascade,60111,2,,30,33,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",6,20,59,2,60,Sheboygan,Village,112,Cedar Grove,60112,2,Wards 1 & 2,140,264,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 2",6,9,27,2,60,Sheboygan,Village,121,Elkhart Lake,60121,3,Wards 1 - 3,59,53,0
